Date, Bitcoin,Ethereum,Bitcoin Cash,Litecoin,XRP,Dash,Monero,Others
October 23 2016, 80.99, 7.95, 0, 1.45, 2.47, 0.55, 0.66, 5.67, 
October 24 2016, 80.9, 7.96, 0, 1.46, 2.57, 0.54, 0.67, 5.64, 
October 25 2016, 80.96, 7.91, 0, 1.45, 2.53, 0.53, 0.66, 5.69, 
October 26 2016, 81.34, 7.43, 0, 1.46, 2.45, 0.51, 0.63, 5.78, 
October 27 2016, 81.84, 7.41, 0, 1.44, 2.37, 0.46, 0.61, 5.55, 
October 28 2016, 82.11, 7.34, 0, 1.45, 2.3, 0.5, 0.61, 5.39, 
October 29 2016, 82.58, 7.14, 0, 1.44, 2.24, 0.48, 0.6, 5.21, 
October 30 2016, 83.89, 6.54, 0, 1.45, 2.04, 0.44, 0.46, 4.89, 
October 31 2016, 83.28, 6.89, 0, 1.44, 2.08, 0.48, 0.5, 5.01, 
November 1 2016, 83.19, 6.96, 0, 1.43, 2.16, 0.47, 0.5, 4.97, 
November 2 2016, 84.04, 6.49, 0, 1.43, 2.09, 0.44, 0.47, 4.73, 
November 3 2016, 83.8, 6.66, 0, 1.42, 2.1, 0.45, 0.46, 4.78, 
November 4 2016, 83.07, 7.12, 0, 1.4, 2.15, 0.47, 0.51, 4.96, 
November 5 2016, 83.12, 7.02, 0, 1.4, 2.18, 0.47, 0.5, 5, 
November 6 2016, 82.93, 6.98, 0, 1.38, 2.17, 0.47, 0.48, 5.28, 
November 7 2016, 83.06, 6.93, 0, 1.39, 2.16, 0.48, 0.48, 5.2, 
November 8 2016, 83.19, 6.87, 0, 1.37, 2.14, 0.49, 0.56, 5.07, 
November 9 2016, 83.23, 6.85, 0, 1.36, 2.15, 0.5, 0.61, 4.98, 
November 10 2016, 83.75, 6.62, 0, 1.35, 2.09, 0.49, 0.56, 4.84, 
November 11 2016, 83.5, 6.65, 0, 1.35, 2.13, 0.49, 0.6, 4.95, 
November 12 2016, 83.57, 6.53, 0, 1.35, 2.11, 0.48, 0.63, 4.92, 
November 13 2016, 83.63, 6.26, 0, 1.35, 2.14, 0.5, 0.71, 5.02, 
November 14 2016, 83.3, 6.5, 0, 1.4, 2.19, 0.49, 0.73, 5.01, 
November 15 2016, 83.42, 6.4, 0, 1.4, 2.16, 0.5, 0.77, 4.99, 
November 16 2016, 83.6, 6.43, 0, 1.39, 2.07, 0.48, 0.73, 4.95, 
November 17 2016, 84.34, 6.15, 0, 1.38, 2.02, 0.45, 0.61, 4.73, 
November 18 2016, 84.53, 6.08, 0, 1.37, 1.97, 0.44, 0.64, 4.65, 
November 19 2016, 84.75, 5.9, 0, 1.36, 1.98, 0.43, 0.66, 4.62, 
November 20 2016, 84.84, 5.89, 0, 1.36, 1.97, 0.41, 0.63, 4.58, 
November 21 2016, 84.38, 6.08, 0, 1.39, 2.01, 0.42, 0.67, 4.74, 
November 22 2016, 84.79, 5.91, 0, 1.38, 1.95, 0.42, 0.63, 4.6, 
November 23 2016, 84.89, 5.95, 0, 1.35, 1.89, 0.42, 0.69, 4.5, 
November 24 2016, 84.71, 6.07, 0, 1.36, 1.81, 0.42, 0.75, 4.59, 
November 25 2016, 85.08, 5.73, 0, 1.36, 1.8, 0.44, 0.77, 4.51, 
November 26 2016, 84.88, 5.91, 0, 1.36, 1.78, 0.44, 0.73, 4.61, 
November 27 2016, 84.94, 5.83, 0, 1.37, 1.82, 0.44, 0.75, 4.54, 
November 28 2016, 85.09, 5.57, 0, 1.37, 1.87, 0.45, 0.74, 4.61, 
November 29 2016, 85.24, 5.48, 0, 1.37, 1.84, 0.45, 0.77, 4.54, 
November 30 2016, 85.69, 5.01, 0, 1.37, 1.77, 0.44, 0.75, 4.67, 
Dec 1 2016, 85.51, 5.31, 0, 1.36, 1.73, 0.44, 0.79, 4.57, 
Dec 2 2016, 85.75, 5.18, 0, 1.34, 1.71, 0.43, 0.82, 4.49, 
Dec 3 2016, 86.48, 4.72, 0, 1.34, 1.67, 0.42, 0.77, 4.34, 
Dec 4 2016, 86.33, 4.76, 0, 1.34, 1.66, 0.43, 0.77, 4.45, 
Dec 5 2016, 86.47, 4.6, 0, 1.34, 1.65, 0.44, 0.78, 4.46, 
Dec 6 2016, 86.86, 4.33, 0, 1.24, 1.65, 0.42, 0.75, 4.48, 
Dec 7 2016, 86.79, 4.47, 0, 1.22, 1.66, 0.42, 0.73, 4.45, 
Dec 8 2016, 86, 5.05, 0, 1.22, 1.67, 0.42, 0.73, 4.64, 
Dec 9 2016, 85.95, 5.05, 0, 1.25, 1.78, 0.42, 0.73, 4.56, 
Dec 10 2016, 85.81, 5.12, 0, 1.25, 1.78, 0.43, 0.75, 4.62, 
Dec 11 2016, 85.94, 4.89, 0, 1.24, 1.7, 0.43, 0.72, 4.82, 
Dec 12 2016, 86.09, 4.95, 0, 1.24, 1.74, 0.45, 0.75, 4.53, 
Dec 13 2016, 86.16, 5, 0, 1.23, 1.68, 0.44, 0.73, 4.5, 
Dec 14 2016, 86.14, 5.03, 0, 1.23, 1.66, 0.45, 0.75, 4.5, 
Dec 15 2016, 86.02, 4.99, 0, 1.22, 1.66, 0.44, 0.8, 4.62, 
Dec 16 2016, 86.32, 4.69, 0, 1.23, 1.64, 0.45, 0.78, 4.64, 
Dec 17 2016, 86.25, 4.67, 0, 1.22, 1.65, 0.47, 0.79, 4.7, 
Dec 18 2016, 86.61, 4.52, 0, 1.23, 1.6, 0.45, 0.77, 4.55, 
Dec 19 2016, 86.33, 4.67, 0, 1.22, 1.6, 0.46, 0.8, 4.63, 
Dec 20 2016, 86.41, 4.58, 0, 1.22, 1.6, 0.48, 0.78, 4.66, 
Dec 21 2016, 86.45, 4.49, 0, 1.21, 1.57, 0.49, 0.79, 4.73, 
Dec 22 2016, 86.7, 4.46, 0, 1.18, 1.51, 0.45, 0.75, 4.68, 
Dec 23 2016, 87.26, 4.22, 0, 1.14, 1.43, 0.43, 0.77, 4.49, 
Dec 24 2016, 87.66, 3.86, 0, 1.23, 1.38, 0.4, 0.78, 4.45, 
Dec 25 2016, 87.52, 3.88, 0, 1.36, 1.38, 0.41, 0.79, 4.42, 
Dec 26 2016, 87.45, 3.91, 0, 1.31, 1.41, 0.42, 0.81, 4.45, 
Dec 27 2016, 87.64, 3.79, 0, 1.28, 1.37, 0.42, 0.84, 4.43, 
Dec 28 2016, 87.94, 3.69, 0, 1.3, 1.31, 0.4, 0.88, 4.24, 
Dec 29 2016, 87.98, 3.67, 0, 1.28, 1.26, 0.4, 1.08, 4.1, 
Dec 30 2016, 87.34, 4.11, 0, 1.25, 1.29, 0.43, 1.02, 4.33, 
Dec 31 2016, 87.31, 4.04, 0, 1.22, 1.32, 0.44, 0.98, 4.46, 
Jan 1 2017, 87.32, 3.92, 0, 1.2, 1.32, 0.44, 1.07, 4.5, 
Jan 2 2017, 87.61, 3.96, 0, 1.21, 1.27, 0.42, 1, 4.3, 
Jan 3 2017, 87.63, 3.9, 0, 1.23, 1.22, 0.44, 1.15, 4.23, 
Jan 4 2017, 86.98, 4.45, 0, 1.18, 1.21, 0.47, 1.18, 4.32, 
Jan 5 2017, 87.14, 4.52, 0, 1.11, 1.14, 0.53, 1.17, 4.21, 
Jan 6 2017, 86.39, 4.89, 0, 1.14, 1.22, 0.54, 1.18, 4.43, 
Jan 7 2017, 85.81, 5.23, 0, 1.12, 1.36, 0.51, 1.13, 4.62, 
Jan 8 2017, 85.91, 5.19, 0, 1.15, 1.36, 0.52, 1.04, 4.62, 
Jan 9 2017, 85.81, 5.19, 0, 1.16, 1.36, 0.52, 1.07, 4.67, 
Jan 10 2017, 85.46, 5.53, 0, 1.17, 1.33, 0.5, 1.06, 4.72, 
Jan 11 2017, 85.29, 5.42, 0, 1.34, 1.42, 0.52, 1.08, 4.71, 
Jan 12 2017, 84.82, 5.68, 0, 1.27, 1.57, 0.52, 1.07, 4.83, 
Jan 13 2017, 84.64, 5.69, 0, 1.29, 1.6, 0.57, 1.06, 4.92, 
Jan 14 2017, 84.99, 5.47, 0, 1.24, 1.54, 0.57, 1.03, 4.91, 
Jan 15 2017, 85.06, 5.41, 0, 1.22, 1.58, 0.54, 1, 4.93, 
Jan 16 2017, 84.74, 5.6, 0, 1.25, 1.61, 0.56, 0.93, 5.06, 
Jan 17 2017, 84.91, 5.44, 0, 1.23, 1.59, 0.57, 0.92, 5.1, 
Jan 18 2017, 85.41, 5.4, 0, 1.14, 1.45, 0.58, 0.94, 4.85, 
Jan 19 2017, 85.12, 5.44, 0, 1.14, 1.56, 0.6, 1, 4.91, 
Jan 20 2017, 85.28, 5.38, 0, 1.13, 1.46, 0.62, 0.99, 4.92, 
Jan 21 2017, 85.11, 5.5, 0, 1.13, 1.44, 0.61, 0.98, 4.99, 
Jan 22 2017, 85.18, 5.51, 0, 1.11, 1.43, 0.61, 0.96, 4.98, 
Jan 23 2017, 85.29, 5.47, 0, 1.1, 1.42, 0.61, 0.96, 4.93, 
Jan 24 2017, 85.28, 5.43, 0, 1.09, 1.41, 0.61, 0.97, 4.99, 
Jan 25 2017, 85.24, 5.44, 0, 1.1, 1.42, 0.58, 0.96, 5.03, 
Jan 26 2017, 85.17, 5.47, 0, 1.08, 1.41, 0.59, 0.96, 5.06, 
Jan 27 2017, 85.21, 5.37, 0, 1.1, 1.44, 0.6, 0.96, 5.04, 
Jan 28 2017, 85.31, 5.32, 0, 1.09, 1.36, 0.62, 0.94, 5.06, 
Jan 29 2017, 85.18, 5.33, 0, 1.1, 1.34, 0.61, 1.02, 5.13, 
Jan 30 2017, 85.14, 5.31, 0, 1.09, 1.35, 0.62, 1, 5.16, 
Jan 31 2017, 84.97, 5.35, 0, 1.12, 1.34, 0.64, 1.01, 5.26, 
February 1 2017, 85.34, 5.22, 0, 1.12, 1.29, 0.63, 1.01, 5.1, 
February 2 2017, 85.47, 5.07, 0, 1.09, 1.32, 0.61, 0.99, 5.15, 
February 3 2017, 85.62, 5.04, 0, 1.07, 1.27, 0.61, 0.98, 5.1, 
February 4 2017, 85.79, 5.02, 0, 1.05, 1.23, 0.64, 0.91, 5.01, 
February 5 2017, 85.66, 5.13, 0, 1.02, 1.22, 0.63, 0.9, 5.06, 
February 6 2017, 85.56, 5.2, 0, 1.04, 1.22, 0.62, 0.93, 5.09, 
February 7 2017, 85.5, 5.17, 0, 1.03, 1.21, 0.62, 0.91, 5.27, 
February 8 2017, 85.7, 5.11, 0, 1.01, 1.19, 0.61, 0.87, 5.17, 
February 9 2017, 85.79, 5.07, 0, 1, 1.18, 0.61, 0.89, 5.13, 
February 10 2017, 85.47, 5.23, 0, 1.02, 1.26, 0.63, 0.91, 5.13, 
February 11 2017, 85.34, 5.42, 0, 1.02, 1.26, 0.64, 0.9, 5.09, 
February 12 2017, 85.55, 5.27, 0, 0.99, 1.23, 0.63, 0.9, 5.06, 
February 13 2017, 85.46, 5.34, 0, 0.99, 1.24, 0.63, 0.91, 5.06, 
February 14 2017, 85.52, 5.31, 0, 0.99, 1.24, 0.64, 0.91, 5.04, 
February 15 2017, 84.77, 6.1, 0, 0.98, 1.22, 0.63, 0.9, 5.04, 
February 16 2017, 84.81, 5.91, 0, 0.99, 1.19, 0.7, 0.99, 5.06, 
February 17 2017, 85.12, 5.82, 0, 0.97, 1.14, 0.71, 0.93, 4.96, 
February 18 2017, 85.34, 5.71, 0, 0.96, 1.13, 0.71, 0.93, 4.87, 
February 19 2017, 85.58, 5.68, 0, 0.95, 1.03, 0.75, 0.93, 4.75, 
February 20 2017, 85.39, 5.73, 0, 0.94, 1.08, 0.84, 0.92, 4.78, 
February 21 2017, 85.58, 5.7, 0, 0.94, 1.07, 0.77, 0.88, 4.76, 
February 22 2017, 86.31, 5.43, 0, 0.91, 1.04, 0.74, 0.82, 4.45, 
February 23 2017, 86.48, 5.36, 0, 0.91, 1.03, 0.74, 0.82, 4.36, 
February 24 2017, 86.53, 5.32, 0, 0.89, 1.02, 0.79, 0.83, 4.34, 
February 25 2017, 86.74, 5.31, 0, 0.87, 0.97, 0.91, 0.75, 4.15, 
February 26 2017, 86.26, 5.65, 0, 0.89, 0.98, 0.9, 0.78, 4.25, 
February 27 2017, 86.16, 5.79, 0, 0.88, 0.97, 0.9, 0.76, 4.24, 
February 28 2017, 86.15, 5.91, 0, 0.86, 0.94, 0.89, 0.76, 4.2, 
March 1 2017, 85.76, 6.25, 0, 0.84, 0.92, 1.03, 0.74, 4.15, 
March 2 2017, 85.56, 6.32, 0, 0.83, 0.88, 1.23, 0.76, 4.1, 
March 3 2017, 84.75, 7.01, 0, 0.79, 0.89, 1.49, 0.77, 3.94, 
March 4 2017, 84.74, 7.06, 0, 0.81, 0.96, 1.33, 0.81, 3.95, 
March 5 2017, 84.62, 7.08, 0, 0.81, 0.99, 1.36, 0.8, 3.97, 
March 6 2017, 84.63, 7.15, 0, 0.8, 0.96, 1.21, 0.84, 3.99, 
March 7 2017, 84.31, 7.33, 0, 0.8, 0.93, 1.33, 0.88, 3.99, 
March 8 2017, 84.25, 7.17, 0, 0.8, 0.99, 1.39, 0.84, 4.11, 
March 9 2017, 84.34, 7.02, 0, 0.83, 1.1, 1.38, 0.79, 4.13, 
March 10 2017, 84.29, 6.96, 0, 0.84, 1.05, 1.56, 0.82, 4.1, 
March 11 2017, 84.59, 7.03, 0, 0.81, 0.98, 1.52, 0.76, 3.94, 
March 12 2017, 82.54, 8.11, 0, 0.82, 1.01, 2.08, 0.87, 4.16, 
March 13 2017, 81.93, 8.54, 0, 0.8, 0.97, 2.27, 0.92, 4.18, 
March 14 2017, 80.15, 10.1, 0, 0.84, 0.96, 2.12, 1.02, 4.4, 
March 15 2017, 79.88, 10.24, 0, 0.81, 0.93, 2.25, 0.97, 4.48, 
March 16 2017, 78.22, 11.27, 0, 0.79, 0.93, 2.71, 1.04, 4.62, 
March 17 2017, 75.6, 13.81, 0, 0.83, 0.89, 2.44, 1.18, 4.85, 
March 18 2017, 73.36, 15.67, 0, 0.81, 0.91, 2.65, 1.27, 4.91, 
March 19 2017, 72.33, 14.97, 0, 0.87, 1.18, 3.6, 1.25, 5.29, 
March 20 2017, 71.58, 16.19, 0, 0.84, 1.07, 3.07, 1.37, 5.26, 
March 21 2017, 71.16, 16.38, 0, 0.83, 1.07, 3.12, 1.4, 5.44, 
March 22 2017, 72.62, 15.51, 0, 0.81, 1.03, 2.67, 1.22, 5.58, 
March 23 2017, 71.03, 16.03, 0, 0.84, 1.17, 3.09, 1.29, 5.92, 
March 24 2017, 71.14, 15.82, 0, 0.84, 1.28, 3, 1.28, 6.02, 
March 25 2017, 67.83, 18.55, 0, 0.87, 1.6, 3.16, 1.28, 6.12, 
March 26 2017, 66.68, 20, 0, 0.89, 1.54, 3, 1.26, 6.11, 
March 27 2017, 67.73, 19.13, 0, 0.86, 1.46, 2.82, 1.16, 6.26, 
March 28 2017, 68.57, 18.86, 0, 0.85, 1.46, 2.33, 1.1, 6.3, 
March 29 2017, 68.41, 18.4, 0, 0.85, 1.42, 2.56, 1.15, 6.71, 
March 30 2017, 67.65, 19.21, 0, 0.85, 1.49, 2.45, 1.14, 6.65, 
March 31 2017, 66.94, 19.09, 0, 1.26, 1.72, 2.33, 1.17, 6.95, 
April 1 2017, 67.93, 17.31, 0, 1.25, 2.66, 1.95, 1.16, 7.17, 
April 2 2017, 66.97, 17.68, 0, 1.32, 3.15, 1.89, 1.12, 7.23, 
April 3 2017, 64.93, 16.17, 0, 1.43, 7.59, 1.6, 1.07, 6.63, 
April 4 2017, 67.6, 15.21, 0, 1.52, 5.12, 1.71, 1.09, 7.02, 
April 5 2017, 68.3, 14.91, 0, 1.5, 4.92, 1.83, 1.1, 6.82, 
April 6 2017, 67.32, 15.31, 0, 1.86, 5.02, 1.92, 1.03, 6.94, 
April 7 2017, 69.56, 14.06, 0, 1.96, 4.24, 1.74, 0.96, 6.91, 
April 8 2017, 69.5, 13.82, 0, 1.79, 4.84, 1.75, 1.01, 6.71, 
April 9 2017, 68.36, 14.56, 0, 1.83, 4.82, 1.77, 1.08, 6.96, 
April 10 2017, 69.62, 14.07, 0, 1.58, 4.44, 1.68, 1.05, 6.89, 
April 11 2017, 69.47, 13.98, 0, 1.63, 4.63, 1.63, 1.11, 6.85, 
April 12 2017, 69.74, 14.04, 0, 1.56, 4.39, 1.54, 1.09, 6.95, 
April 13 2017, 68.99, 14.01, 0, 1.94, 4.53, 1.68, 1.07, 7.1, 
April 14 2017, 66.47, 15.99, 0, 1.78, 4.63, 1.94, 1.09, 7.4, 
April 15 2017, 67.53, 15.19, 0, 1.85, 4.45, 1.8, 1.06, 7.39, 
April 16 2017, 66.82, 15.43, 0, 1.92, 4.44, 1.78, 1.03, 7.81, 
April 17 2017, 66.88, 15.26, 0, 1.89, 4.34, 1.92, 1.01, 7.92, 
April 18 2017, 66.92, 15.16, 0, 1.91, 4.33, 1.88, 1.01, 7.96, 
April 19 2017, 66.83, 15.47, 0, 1.74, 4.2, 1.76, 1.01, 8.13, 
April 20 2017, 66.55, 15.53, 0, 1.66, 4.05, 1.82, 0.99, 8.36, 
April 21 2017, 67.6, 15.16, 0, 1.76, 3.67, 1.75, 0.99, 8.16, 
April 22 2017, 66.94, 14.91, 0, 1.92, 4.23, 1.74, 0.98, 8.31, 
April 23 2017, 66.88, 14.8, 0, 2.19, 4.07, 1.74, 0.96, 8.37, 
April 24 2017, 66.71, 14.88, 0, 2.37, 3.97, 1.7, 0.96, 8.45, 
April 25 2017, 66.49, 15.07, 0, 2.27, 3.88, 1.71, 0.94, 8.62, 
April 26 2017, 66.65, 14.73, 0, 2.38, 3.97, 1.7, 0.91, 8.55, 
April 27 2017, 66.04, 15.11, 0, 2.43, 3.95, 1.63, 0.88, 8.66, 
April 28 2017, 64.91, 16.33, 0, 2.21, 3.81, 1.78, 0.92, 8.72, 
April 29 2017, 62.36, 17.8, 0, 2.19, 4.87, 1.68, 0.93, 8.84, 
April 30 2017, 60.92, 18.01, 0, 2.2, 5.68, 1.94, 0.92, 9.05, 
May 1 2017, 59.7, 19.12, 0, 2.2, 5.32, 1.86, 0.95, 9.54, 
May 2 2017, 61.1, 18.63, 0, 2.12, 5.4, 1.7, 0.87, 8.94, 
May 3 2017, 60.93, 18.62, 0, 2.08, 5.42, 1.65, 0.86, 9.22, 
May 4 2017, 60.86, 18.23, 0, 2.65, 5.44, 1.61, 0.88, 9.09, 
May 5 2017, 58.7, 18.59, 0, 2.86, 7.13, 1.57, 0.84, 8.97, 
May 6 2017, 57.07, 19.26, 0, 2.94, 7.71, 1.6, 0.89, 9.04, 
May 7 2017, 56.29, 18.94, 0, 2.96, 8.32, 1.6, 0.9, 9.48, 
May 8 2017, 53.53, 18.49, 0, 3.2, 10.38, 1.57, 0.94, 10.02, 
May 9 2017, 52.71, 16.42, 0, 2.97, 13.68, 1.44, 0.87, 9.77, 
May 10 2017, 57.05, 15.63, 0, 2.82, 11.55, 1.31, 0.79, 8.65, 
May 11 2017, 55.19, 15.6, 0, 3.31, 12.86, 1.28, 0.83, 8.95, 
May 12 2017, 56.4, 15.21, 0, 2.92, 12.64, 1.24, 0.79, 8.84, 
May 13 2017, 53.9, 15.63, 0, 2.79, 14.25, 1.21, 0.79, 9.31, 
May 14 2017, 53.54, 15.22, 0, 2.66, 15.25, 1.17, 0.77, 9.23, 
May 15 2017, 53.56, 15.09, 0, 2.67, 15.2, 1.21, 0.74, 9.43, 
May 16 2017, 51.76, 15.03, 0, 2.37, 17.73, 1.16, 0.74, 9.18, 
May 17 2017, 49.31, 14.29, 0, 2.17, 21.74, 1.09, 0.66, 8.92, 
May 18 2017, 48.51, 13.34, 0, 2.06, 23.83, 0.99, 0.65, 8.83, 
May 19 2017, 48.55, 13.91, 0, 2.18, 21.75, 1.02, 0.69, 9.25, 
May 20 2017, 47.24, 16.68, 0, 2.07, 19.75, 1.07, 0.67, 9.56, 
May 21 2017, 46.97, 16.93, 0, 2.01, 19.21, 1.07, 0.75, 10.02, 
May 22 2017, 45.94, 18.74, 0, 1.82, 17.92, 1.01, 0.67, 10.8, 
May 23 2017, 46.63, 21.38, 0, 1.68, 14.8, 1.16, 0.7, 10.7, 
May 24 2017, 45.95, 20.04, 0, 1.94, 15.77, 1.19, 0.88, 11.38, 
May 25 2017, 46.64, 20.41, 0, 2.08, 13.82, 1.28, 0.94, 12, 
May 26 2017, 48.31, 20.39, 0, 1.94, 13.73, 1.14, 0.77, 11.2, 
May 27 2017, 47.96, 20.06, 0, 1.75, 14.48, 1.19, 0.75, 11.36, 
May 28 2017, 49.19, 21.28, 0, 1.75, 12.34, 1.12, 0.74, 11.15, 
May 29 2017, 49.14, 21.44, 0, 1.7, 11.71, 1.09, 0.76, 11.56, 
May 30 2017, 47.98, 22.54, 0, 1.65, 11.97, 1.11, 0.82, 11.42, 
May 31 2017, 46.9, 24.64, 0, 1.64, 10.78, 1.14, 0.81, 11.67, 
June 1 2017, 46.7, 25.56, 0, 1.6, 10.57, 1.24, 0.76, 11.32, 
June 2 2017, 45.47, 23.61, 0, 1.67, 13.65, 1.18, 0.75, 11.32, 
June 3 2017, 44.98, 23.07, 0, 1.64, 13.55, 1.16, 0.72, 12.48, 
June 4 2017, 46.11, 22.63, 0, 1.56, 12.12, 1.17, 0.7, 13.49, 
June 5 2017, 44.43, 24.61, 0, 1.52, 12.22, 1.12, 0.66, 13.28, 
June 6 2017, 44.56, 23.81, 0, 1.63, 11.86, 1.1, 0.69, 14.15, 
June 7 2017, 45.82, 23.9, 0, 1.55, 10.94, 1.07, 0.73, 13.87, 
June 8 2017, 45.28, 23.86, 0, 1.49, 10.97, 1.08, 0.82, 14.46, 
June 9 2017, 45.13, 23.83, 0, 1.55, 11.22, 1.05, 0.82, 14.41, 
June 10 2017, 44.93, 24.31, 0, 1.47, 10.68, 1.04, 0.78, 14.82, 
June 11 2017, 43.84, 27.38, 0, 1.44, 9.51, 1.03, 0.73, 14.29, 
June 12 2017, 42.92, 28.53, 0, 1.48, 9.26, 1.29, 0.73, 13.99, 
June 13 2017, 40.54, 32.07, 0, 1.41, 9.09, 1.16, 0.67, 13.28, 
June 14 2017, 39.22, 31.79, 0, 1.37, 8.65, 1.16, 0.67, 13.91, 
June 15 2017, 38.57, 31.56, 0, 1.41, 9.78, 1.13, 0.64, 13.78, 
June 16 2017, 39.14, 31.12, 0, 1.58, 9.94, 1.15, 0.64, 13.63, 
